Timestamp,HeartRate
953158.428554773,63.0
954148.136154773,63.0
955138.173554773,63.0
956128.486554773,62.0
957118.187354773,62.0
958107.587654773,62.0
959097.699954773,61.0
960088.741054773,60.0
961078.551654773,60.0
962067.514654773,60.0
963058.144954773,60.0
964048.253354773,59.0
965037.933454773,60.0
966027.342854773,60.0
968008.331354773,59.0
968008.331354773,60.0
968998.174554773,60.0
969988.304054773,59.0
970977.782254773,59.0
971967.681454773,60.0
972958.012754773,60.0
973947.550554773,60.0
974937.788554773,60.0
975928.222554773,60.0
976917.612554773,60.0
977908.034454773,60.0
978898.175954773,60.0
979887.613354773,61.0
980877.901854773,61.0
980877.901854773,61.0
981868.096154773,61.0
982857.551754773,62.0
983848.033654773,62.0
984838.080554773,63.0
985827.706954773,63.0
986818.523854773,63.0
987807.957754773,63.0
988797.821554773,63.0
989788.278654773,63.0
991272.740654773,63.0
991767.468754773,63.0
992758.014854773,63.0
993748.148354773,63.0
994737.425254773,64.0
995727.592454773,64.0
997213.206254773,63.0
998202.924654773,63.0
999192.395854773,63.0
1000182.58105477,63.0
1001173.22765477,62.0
1001173.22765477,62.0
1002162.65605477,62.0
1003154.29215477,62.0
1004143.27195477,63.0
1005133.43975477,63.0
1006122.86355477,63.0
1007112.42995477,63.0
1008102.97975477,63.0
1009093.15245477,63.0
1010083.00015477,63.0
1011072.54035477,62.0
1012062.94195477,63.0
1013548.25005477,64.0
1014042.87695477,65.0
1015033.20895477,65.0
1016023.38115477,65.0
1018003.03985477,64.0
1018497.83095477,64.0
1019488.18545477,63.0
1019488.18545477,63.0
1019982.65405477,63.0
1020972.47465477,63.0
1021964.31575477,63.0
1022952.49775477,63.0
1023943.75295477,63.0
1025427.42045477,63.0
1025923.07115477,63.0
1026913.22205477,64.0
1026913.22205477,64.0
1028398.98405477,65.0
1028893.12615477,66.0
1029882.62965477,67.0
1030872.60525477,67.0
1031862.52785477,67.0
1032852.62265477,67.0
1033843.12175477,66.0
1034833.20685477,66.0
1035823.75385477,65.0
1036813.09025477,64.0
1037803.13835477,64.0
1039287.67785477,64.0
1039782.78955477,64.0
1040772.79185477,64.0
1041762.92105477,64.0
1043247.99335477,64.0
1043742.66615477,63.0
1044733.28195477,63.0
1046217.70605477,63.0
1047208.27895477,63.0
1048198.15255477,63.0
1048198.15255477,63.0
1049187.56115477,63.0
1050177.29485477,63.0
1051168.37785477,63.0
1052157.68955477,64.0
1053148.08005477,64.0
1055127.56485477,64.0
1055622.65605477,64.0
1056118.18985477,64.0
1057108.10525477,64.0
1058097.79445477,65.0
1059087.88205477,65.0
1059087.88205477,65.0
1060077.95855477,65.0
1061067.71105477,65.0
1062058.98555477,65.0
1063047.40445477,65.0
1064037.96095477,66.0
1065522.77185477,66.0
1066017.61685477,66.0
1067008.08885477,66.0
1067008.08885477,66.0
1067997.51725477,66.0
1068988.19995477,66.0
1069977.46645477,66.0
1070967.51415477,66.0
1071957.41135477,65.0
1072948.65155477,65.0
1073937.42855477,65.0
1074927.72895477,65.0
1075918.05305477,65.0
1076908.98055477,65.0
1077897.98015477,64.0
1078888.25605477,65.0
1079878.04165477,65.0
1080867.92145477,65.0
1081857.56595477,65.0
1081857.56595477,65.0
1082847.95445477,65.0
1083837.53995477,65.0
1084828.95095477,65.0
1085817.40455477,65.0
1087303.15005477,65.0
1087797.50545477,65.0
1088787.48035477,65.0
1089778.02805477,65.0
1089778.02805477,65.0
1090767.74325477,66.0
1091757.28295477,66.0
1092747.95605477,67.0
1093737.53685477,68.0
1094727.99665477,68.0
1096212.42935477,68.0
1097202.92735477,68.0
1098192.82465477,67.0
1099183.33535477,66.0
1100173.63365477,66.0
1101163.58615477,66.0
1102647.14295477,66.0
1102647.14295477,66.0
1103142.61625477,66.0
1104133.15365477,66.0
1105122.85355477,65.0
1106112.88495477,65.0
1107102.64945477,65.0
1108092.52815477,65.0
1109083.33555477,65.0
1110072.27185477,65.0
1111063.16465477,65.0
1112052.40225477,65.0
1113538.09215477,65.0
1114033.26235477,65.0
1114033.26235477,65.0
1115022.31145477,65.0
1116012.59705477,65.0
1117002.73725477,65.0
1117992.21025477,66.0
1118982.41735477,66.0
1119972.48925477,66.0
1120963.71635477,66.0
1121953.34215477,66.0
1121953.34215477,66.0
1122943.07855477,66.0
1123933.46755477,66.0
1124922.70745477,67.0
1125912.61275477,68.0
1126902.96335477,68.0
1126902.96335477,68.0
1127892.29525477,68.0
1129378.06865477,68.0
1129873.28945477,69.0
1130862.41675477,70.0
1130862.41675477,70.0
1131853.33595477,71.0
1132842.63365477,71.0
1133833.04945477,72.0
1134822.66655477,71.0
1135812.53695477,70.0
1136803.02075477,69.0
1137792.43965477,69.0
1138782.78335477,68.0
1139773.83425477,68.0
1140762.81435477,68.0
1141752.41885477,68.0
1141752.41885477,68.0
1142742.42795477,68.0
1144722.52115477,68.0
1144723.52925477,68.0
1146208.10115477,68.0
1147198.08005477,69.0
1148188.04695477,69.0
1149178.40085477,68.0
1150168.11775477,68.0
1151157.30455477,68.0
1152147.11195477,67.0
1153633.05475477,66.0
1153633.05475477,66.0
1154127.83535477,66.0
1155613.33515477,66.0
1156107.39745477,66.0
1157097.82325477,66.0
1158087.51355477,66.0
1159078.20905477,65.0
1160067.62135477,65.0
1161057.25115477,64.0
1162047.93985477,64.0
1163037.19465477,64.0
1164027.18185477,63.0
1165017.61775477,63.0
1166008.11815477,63.0
1166997.85235477,63.0
1167988.03375477,63.0
1168977.79865477,64.0
1169968.02795477,64.0
1171452.44955477,64.0
1171947.73665477,63.0
1172937.84015477,63.0
1173927.77815477,63.0
1174918.58805477,63.0
1174918.58805477,63.0
1175907.34035477,63.0
1176897.93755477,64.0
1176897.93755477,64.0
1177887.57385477,63.0
1178877.12815477,63.0
1179867.92175477,63.0
1181353.00275477,63.0
1181847.65995477,63.0
1182838.09095477,63.0
1183827.53835477,63.0
1184817.40065477,63.0
1185807.12965477,63.0
1186798.37445477,63.0
1187788.17115477,64.0
1188777.16725477,64.0
1189769.08815477,64.0
1189769.08815477,64.0
1190757.18445477,65.0
1191747.99375477,65.0
1192737.87105477,65.0
1194718.11965477,65.0
1195213.04995477,65.0
1196202.54685477,65.0
1196202.54685477,65.0
1197192.38615477,66.0
1198182.89355477,67.0
1199172.92035477,67.0
1200163.25585477,68.0
1201152.27595477,69.0
1202142.32675477,69.0
1203132.67845477,68.0
1204123.43235477,67.0
1205112.93925477,66.0
1206103.29865477,66.0
1207092.50445477,66.0
1207092.50445477,66.0
1208082.22935477,66.0
1209072.41495477,66.0
1210062.85135477,66.0
1211052.03705477,66.0
1212042.47865477,66.0
1213033.19535477,65.0
1214517.27735477,65.0
1215013.09925477,65.0
1216002.51255477,65.0
1216992.18485477,65.0
1217982.76725477,65.0
1218972.77165477,65.0
1219962.99095477,65.0
1220952.98215477,65.0
1221942.60985477,64.0
1221942.60985477,64.0
1222932.91395477,64.0
1223922.66635477,65.0
1224913.05555477,66.0
1225902.46105477,66.0
1226892.90475477,66.0
1227882.78205477,66.0
1228872.89325477,66.0
1229862.25995477,66.0
1231347.95705477,66.0
1231842.84425477,66.0
1231842.84425477,66.0
1232832.15815477,66.0
1233822.16675477,66.0
1234812.43235477,66.0
1235804.00065477,65.0
1236792.32095477,65.0
1237782.91985477,65.0
1238772.21135477,66.0
1238772.21135477,66.0
1239762.93075477,66.0
1240752.24605477,67.0
1241742.40595477,67.0
1242733.14305477,67.0
1244712.56665477,67.0
1245208.04305477,67.0
1246197.25205477,67.0
1247187.41255477,66.0
1248177.94735477,66.0
1249168.47185477,66.0
1250158.20285477,66.0
1251147.31465477,66.0
1251147.31465477,66.0
1252137.87905477,66.0
1253127.76265477,66.0
1254117.29915477,66.0
1255107.54835477,66.0
1256097.90095477,66.0
1257088.38385477,66.0
1258077.52045477,66.0
1258077.52045477,66.0
1259067.37365477,67.0
1260057.49285477,67.0
1261047.68975477,68.0
1262037.08435477,68.0
1263027.10275477,69.0
1264018.23915477,69.0
1265007.68805477,69.0
1265007.68805477,69.0
1265997.77375477,69.0
1266987.28175477,68.0
1268967.72535477,68.0
1268967.72535477,68.0
1269957.89635477,68.0
1270947.75685477,68.0
1271937.55125477,68.0
1272927.92325477,68.0
1273917.26985477,68.0
1274907.87545477,67.0
1274907.87545477,67.0
1275897.55375477,67.0
1276887.07445477,67.0
1277877.10265477,67.0
1278867.29275477,67.0
1279857.81595477,68.0
1279857.81595477,68.0
1280847.87915477,68.0
1281837.06955477,69.0
1282827.00935477,70.0
1284313.09975477,70.0
1284807.81895477,70.0
1285797.17015477,69.0
1285797.17015477,69.0
1286787.04045477,69.0
1287777.43645477,69.0
1289262.00545477,70.0
1289262.00545477,70.0
1289757.60265477,71.0
1290747.61835477,72.0
1291737.79065477,73.0
1292727.75585477,75.0
1294213.23295477,74.0
1295202.45275477,73.0
1296192.25115477,71.0
1297182.26445477,69.0
1297182.26445477,69.0
1298172.93875477,69.0
1299162.38595477,69.0
1300647.93365477,71.0
1300647.93365477,71.0
1301142.61205477,72.0
1302132.41605477,73.0
1303125.02955477,74.0
1304112.19385477,74.0
1305102.63445477,73.0
1305102.63445477,73.0
1306093.17065477,72.0
1307082.94895477,72.0
1308072.55325477,73.0
1309062.73525477,73.0
1309062.73525477,73.0
1310052.26875477,74.0
1311042.52305477,74.0
1312032.08295477,75.0
1313022.22555477,74.0
1314012.80435477,74.0
1315002.12775477,74.0
1315002.12775477,74.0
1315992.41885477,73.0
1316982.68865477,73.0
1317972.10995477,72.0
1319952.77965477,72.0
1319952.77965477,72.0
1320943.10695477,72.0
1321932.62505477,72.0
1321932.62505477,72.0
1322923.98885477,71.0
1323912.21555477,71.0
1324902.63045477,70.0
1325892.82095477,71.0
1325892.82095477,71.0
1326882.10415477,71.0
1327872.93225477,71.0
1328862.31895477,73.0
1328862.31895477,73.0
1329852.87565477,74.0
1331337.25655477,74.0
1332327.84895477,74.0
1332822.84505477,74.0
1332822.84505477,74.0
1333812.65195477,74.0
1334802.28975477,74.0
1335792.25915477,75.0
1335792.25915477,75.0
1336782.92325477,76.0
1337772.87695477,76.0
1338762.92035477,77.0
1338762.92035477,77.0
1339752.29905477,78.0
1340742.73165477,78.0
1341733.08175477,78.0
1341733.08175477,78.0
1342722.90535477,78.0
1344206.95715477,78.0
1345197.75515477,79.0
1345197.75515477,79.0
1346187.56125477,79.0
1347177.78345477,80.0
1347177.78345477,80.0
1348167.70685477,81.0
1349157.94795477,81.0
1350148.39475477,81.0
1350148.39475477,81.0
1351137.88635477,81.0
1352127.47305477,81.0
1353117.58925477,81.0
1353117.58925477,81.0
1354107.87235477,82.0
1355097.94485477,82.0
1356088.08605477,82.0
1357077.80745477,81.0
1357077.80745477,81.0
1358067.53395477,80.0
1359058.24615477,79.0
1360047.36185477,79.0
1360047.36185477,79.0
1361037.46475477,79.0
1362027.51485477,80.0
1363017.17435477,79.0
1363017.17435477,79.0
1364007.96635477,80.0
1364997.94245477,80.0
1365987.07865477,79.0
1366977.77945477,78.0
1366977.77945477,78.0
1368462.81245477,77.0
1368957.13745477,76.0
1369947.61115477,76.0
1371927.23015477,76.0
1371927.90595477,76.0
1371927.90595477,76.0
1372917.12775477,76.0
1373907.03595477,76.0
1374897.90985477,76.0
1375887.62985477,76.0
1375887.62985477,76.0
1376877.60145477,75.0
1377867.57775477,75.0
1378857.19075477,74.0
1378857.19075477,74.0
1379847.85055477,75.0
1380837.36625477,75.0
1381828.91785477,78.0
1381828.91785477,78.0
1382817.20615477,79.0
1383807.50205477,79.0
1384797.17485477,78.0
1386282.23025477,78.0
1386777.50705477,77.0
1387767.03925477,76.0
1388757.79055477,75.0
1389747.55075477,73.0
1389747.55075477,73.0
1391231.90925477,73.0
1392222.78345477,72.0
1392717.77265477,72.0
1394202.55065477,72.0
1395192.36635477,71.0
1395192.36635477,71.0
1396182.39815477,71.0
1398162.78765477,72.0
1398162.78765477,73.0
1399151.97025477,72.0
1400142.13765477,72.0
1401132.88115477,71.0
1402122.56165477,70.0
1403112.19805477,70.0
1404102.13475477,70.0
1405092.50155477,69.0
1405092.50155477,69.0
1406082.97835477,68.0
1407072.36345477,68.0
1408062.19635477,68.0
1409052.49215477,68.0
1410042.61845477,68.0
1411032.54645477,68.0
1412022.32295477,67.0
1413011.83575477,66.0
1414002.23285477,65.0
1414992.40525477,65.0
1415982.69765477,65.0
1416972.02545477,65.0
1417962.17655477,65.0
1418952.54275477,65.0
1420933.09805477,65.0
1420933.09805477,65.0
1421922.70985477,65.0
1422418.17545477,65.0
1422912.68775477,65.0
1423902.84185477,65.0
1424892.78465477,65.0
1425881.77065477,65.0
1426872.73625477,66.0
1427862.21255477,66.0
1428852.42815477,66.0
1429842.49925477,66.0
1430833.00625477,66.0
1431823.27365477,66.0
1433802.15265477,65.0
1433802.15265477,65.0
1433802.15265477,64.0
1434793.46025477,64.0
1435783.16035477,65.0
1436772.24035477,65.0
1437762.19825477,65.0
1438752.27065477,66.0
1438752.27065477,66.0
1439742.43035477,66.0
1441227.09805477,67.0
1441722.70745477,67.0
1443207.52505477,68.0
1444197.76875477,68.0
1445187.48675477,67.0
1446177.48775477,66.0
1447662.29665477,66.0
1448156.95515477,65.0
1449147.18415477,65.0
1450137.31055477,65.0
1450137.31055477,65.0
1451126.85905477,66.0
1452117.66085477,67.0
1453107.80935477,67.0
1454096.94175477,68.0
1455087.94625477,68.0
1456078.65865477,68.0
1457067.62185477,67.0
1458056.85975477,66.0
1459542.29205477,65.0
1460037.19985477,65.0
1461028.09185477,64.0
1462017.65485477,64.0
1463007.48565477,64.0
1463997.88565477,64.0
1464987.53485477,64.0
1465977.15765477,64.0
1467462.40825477,64.0
1467462.40825477,64.0
1467957.58645477,64.0
1468946.84775477,64.0
1469937.89005477,64.0
1471917.82635477,64.0
1471917.82635477,65.0
1472907.36455477,65.0
1473897.06365477,67.0
1474887.69455477,68.0
1475877.13695477,67.0
1476871.70005477,66.0
1478352.49485477,66.0
1478847.59825477,65.0
1479838.69025477,64.0
1479838.69025477,64.0
1480827.25845477,64.0
1481817.23845477,64.0
1482807.39185477,64.0
1484292.31485477,64.0
1484787.62585477,64.0
1485777.76835477,64.0
1486768.93295477,64.0
1487757.05345477,64.0
1488747.68185477,64.0
1489737.80995477,63.0
1490727.72975477,63.0
1492707.04535477,63.0
1493202.33505477,63.0
1494192.37945477,63.0
1495182.68635477,63.0
1496172.21145477,63.0
1497162.09735477,63.0
1498152.35125477,63.0
1498152.35125477,63.0
1499142.10225477,63.0
1500131.89945477,64.0
1501122.65525477,65.0
1501122.65525477,65.0
1502112.71305477,66.0
1503101.18915477,67.0
1504092.06645477,69.0
1505082.48245477,70.0
1506072.19145477,71.0
1507062.88325477,71.0
1507062.88325477,71.0
1508052.27975477,71.0
1509041.75915477,70.0
1510032.54635477,70.0
1511022.24245477,70.0
1512012.16435477,70.0
1513002.08385477,70.0
1513002.08385477,70.0
1514487.66715477,70.0
1515477.98115477,70.0
1516466.72125477,71.0
1517457.54475477,71.0
1518447.21055477,71.0
1518942.48985477,71.0
