Timestamp,HeartRate
347729.231914746,78.0
348718.747714746,78.0
349709.235214746,77.0
350699.369214746,76.0
351689.887414746,76.0
351689.887414746,76.0
352678.944314746,76.0
353669.256114746,76.0
354658.605014746,76.0
355649.130614746,76.0
355649.130614746,76.0
356639.433614746,76.0
357629.313714746,76.0
358618.779114746,75.0
359609.255614746,75.0
360598.741314746,75.0
360598.741314746,75.0
361589.606314746,75.0
362579.370614746,76.0
363569.202814746,77.0
363569.202814746,77.0
364559.167014746,78.0
365549.519614746,79.0
366539.124414746,79.0
367529.417814746,79.0
367529.417814746,79.0
368518.703814746,79.0
369509.399514746,78.0
370499.526214746,78.0
371489.198214746,78.0
371489.198214746,78.0
372479.784314746,77.0
373468.770814746,77.0
374458.990414746,77.0
375943.988314746,77.0
376934.081214746,78.0
377924.688714746,78.0
378914.120314746,78.0
379904.857614746,79.0
380894.541314746,79.0
381884.019214746,79.0
381884.019214746,79.0
382876.754814746,79.0
383864.253914746,79.0
384854.470614746,79.0
385845.448814746,79.0
386834.303114746,80.0
387824.372414746,80.0
388814.302914746,80.0
389804.032714746,80.0
390793.524614746,80.0
391784.160614746,80.0
392774.605414746,80.0
393763.441314746,80.0
394753.874814746,80.0
395744.215314746,80.0
396734.214814746,80.0
397724.175114746,80.0
398713.503914746,80.0
399704.368414746,80.0
400693.574214746,80.0
401684.318414746,80.0
402674.333614746,
403665.456114746,
404654.130414746,80.0
405644.552914746,80.0
406634.424014746,80.0
407623.779014746,80.0
408614.496714746,80.0
409604.304914746,80.0
411088.451814746,80.0
411584.036314746,80.0
413564.331714746,80.0
413564.331714746,80.0
425497.355914746,82.0
426487.687214746,83.0
427568.024714746,83.0
428467.377814746,85.0
428467.377814746,85.0
429457.385914746,85.0
430493.021414746,87.0
430493.021414746,87.0
431482.553214746,87.0
432473.092914746,88.0
433463.150414746,88.0
434543.169114746,88.0
434543.169114746,88.0
435623.843614746,89.0
436478.159114746,89.0
437467.621614746,89.0
438458.445214746,89.0
439538.326914746,90.0
440528.604314746,90.0
441473.477214746,90.0
442463.313314746,90.0
443453.497714746,90.0
444487.946814746,90.0
445477.612014746,90.0
446512.236214746,90.0
447502.485614746,90.0
448492.573614746,90.0
449482.541114746,89.4
450518.213014746,
451508.295714746,
452452.396514746,
453487.960914746,87.0
453487.960914746,87.0
454478.506014746,87.0
456134.752714746,87.0
456628.320014746,86.0
456628.320014746,86.0
457619.008914746,86.0
458608.202014746,85.0
458608.202014746,85.0
459599.059614746,86.0
460589.344114746,86.0
462569.676714746,87.0
462569.676714746,87.0
463559.778314746,77.0
463559.778314746,77.0
465044.178814746,77.0
466034.533914746,77.0
466528.674314746,77.0
467519.445814746,77.0
468509.319514746,78.0
468509.319514746,78.0
468509.319514746,78.0
468509.319514746,78.0
469499.181714746,79.0
470489.194914746,79.0
471478.903714746,79.0
471478.903714746,79.0
472469.112814746,80.0
473458.388614746,80.0
475437.666514746,80.0
475936.000514746,80.0
476924.028514746,80.0
477914.423914746,80.0
478907.018014746,80.0
479894.024614746,80.0
480884.882514746,80.0
481873.432014746,80.0
482863.759514746,80.0
483853.500114746,80.0
484843.931614746,80.0
485834.058014746,80.0
486823.852614746,80.0
486823.852614746,80.0
488803.663114746,80.0
488804.629514746,80.0
489794.203114746,80.0
491280.278814746,80.0
491280.278814746,80.0
491782.332114746,80.0
492763.515814746,80.0
493754.285314746,80.0
493754.285314746,80.0
493754.285314746,80.0
494743.933414746,80.0
495734.579014746,80.0
495734.579014746,80.0
496725.035414746,80.0
497714.282414746,81.0
498703.942314746,82.0
498703.942314746,82.0
499693.461314746,85.0
500684.033114746,86.0
501673.944714746,90.0
501673.944714746,90.0
502663.489114746,93.0
502663.489114746,93.0
503654.097314746,93.0
504643.778414746,94.0
505635.516014746,94.0
506625.493814746,95.0
506625.493814746,95.0
507613.946314746,95.0
509099.529214746,95.0
509593.841114746,95.0
510584.329214746,95.0
512564.798314746,95.0
513058.952914746,95.0
513058.952914746,95.0
513553.687414746,95.0
514544.774714746,95.0
514544.774714746,95.0
515534.593014746,95.0
517019.704214746,93.0
517019.704214746,93.0
518999.344014746,91.0
519989.078714746,90.0
519989.078714746,90.0
520979.266514746,90.0
520980.269514746,90.0
520980.269514746,90.0
521474.498714746,91.0
523453.689414746,91.0
523453.689414746,91.0
523948.774414746,91.0
525435.104114746,91.0
525435.104114746,91.0
525435.104114746,91.0
525929.954014746,92.0
525929.954014746,92.0
526919.380514746,92.0
527908.635514746,92.0
527908.635514746,92.0
528899.531314746,92.0
528899.531314746,92.0
530383.435614746,92.0
530878.461414746,92.0
531869.426814746,92.0
532859.621214746,91.0
533848.915814746,91.0
534839.489114746,91.0
536324.730814746,91.0
536819.831114746,91.0
537809.320114746,91.0
539789.862214746,91.0
540283.405214746,91.0
540779.416914746,91.0
541769.251214746,91.0
542759.144114746,91.0
543750.374414746,91.0
544739.627214746,91.0
545728.963014746,91.0
546719.129714746,91.0
547708.885514746,91.0
548699.485814746,
549689.517014746,
551174.293014746,
551668.393314746,
552661.172714746,
554144.325114746,
554639.727614746,
555628.602014746,
557113.891614746,
558599.451014746,91.0
558599.451014746,91.0
559590.602614746,91.0
561074.603314746,91.0
561571.127414746,91.0
562558.374314746,91.0
564539.125414746,91.0
564540.122014746,91.0
565528.864114746,91.0
566519.441514746,91.0
567509.629814746,91.0
568500.072214746,91.0
569488.851514746,91.0
570485.986714746,90.8
571964.745614746,
572459.362214746,
573449.509914746,
574934.196714746,90.0
576914.496914746,90.0
576914.496914746,90.0
577904.864714746,90.0
578398.996214746,90.0
578894.179214746,88.0
578894.179214746,88.0
579884.230314746,86.0
581370.749914746,84.0
582854.289814746,82.0
582854.289814746,82.0
584339.871414746,83.0
584834.544414746,85.0
584834.544414746,85.0
585824.494214746,86.0
586815.610414746,85.0
588794.120614746,85.0
588795.119914746,85.0
589783.290514746,85.0
590774.080714746,84.0
591763.901214746,83.0
592754.778614746,84.0
592754.778614746,84.0
593744.230714746,84.0
594733.710714746,84.0
595724.976314746,84.0
596714.656414746,84.0
597704.335414746,84.0
598694.492614746,84.0
599684.185014746,84.0
600674.439614746,84.0
601663.907514746,84.0
602654.124514746,84.66666666666667
603644.099414746,
604633.970214746,
605623.975814746,
606613.892614746,
607609.740514746,88.0
607609.740514746,88.0
608594.329214746,89.0
609583.661514746,89.0
610573.936214746,88.0
611564.608314746,85.0
611564.608314746,85.0
612554.569414746,85.0
613543.960614746,85.0
614534.135914746,84.0
615524.142514746,84.0
616514.228514746,84.0
617504.039314746,84.0
618494.257014746,84.0
619483.691214746,84.0
620474.629014746,84.0
621464.480714746,84.0
622454.939414746,84.0
623939.442714746,84.0
624928.984514746,83.71428571428571
625918.876814746,
626909.403114746,
628394.387314746,
628889.316414746,
629879.298714746,
630870.033414746,82.0
630870.033414746,82.0
631860.145114746,82.0
632849.109714746,82.0
632849.109714746,82.0
633839.053914746,82.0
634828.803214746,82.0
635819.512214746,84.0
635819.512214746,84.0
637799.481314746,84.0
638789.133614746,85.0
639288.044514746,85.0
639288.044514746,85.0
639779.436914746,85.0
640768.979014746,84.0
641758.895614746,81.0
641758.895614746,81.0
642749.245414746,80.0
643739.132214746,79.0
643739.132214746,79.0
644729.478414746,81.0
645719.069914746,83.0
645719.069914746,83.0
646708.839614746,84.0
647699.473214746,84.0
648695.515714746,83.0
648695.515714746,83.0
649679.057914746,83.0
650669.275914746,84.0
650669.275914746,84.0
651659.244414746,84.0
652648.151514746,85.0
653639.005214746,87.0
653639.005214746,87.0
654628.942014746,90.0
654628.942014746,90.0
655619.019014746,91.0
656609.627014746,94.0
656609.627014746,94.0
657599.579014746,98.0
657599.579014746,98.0
658588.949214746,100.0
659579.804414746,100.0
660569.155614746,103.0
660569.155614746,103.0
661558.845214746,104.0
662548.353814746,105.0
663538.872214746,106.0
663538.872214746,106.0
664529.563414746,106.0
664529.563414746,106.0
665518.358714746,105.0
666509.110714746,104.0
667498.539814746,103.0
668488.776814746,102.0
669478.663014746,100.0
669478.663014746,100.0
670469.168614746,99.0
670469.168614746,99.0
671459.431214746,102.0
671459.431214746,102.0
672448.779714746,103.0
673934.060414746,103.0
673934.060414746,103.0
674923.277814746,102.0
676409.374414746,101.0
676409.374414746,101.0
676904.002714746,98.0
676904.002714746,98.0
677894.381114746,97.0
679379.274814746,98.0
679379.274814746,98.0
679874.066214746,97.0
680864.350114746,97.0
681853.498414746,97.0
682846.906614746,97.0
683834.074214746,95.0
683834.074214746,95.0
684823.689614746,94.0
685813.563914746,94.0
685813.563914746,94.0
686804.929114746,95.0
687793.760114746,96.0
689773.250714746,99.0
689773.250714746,99.0
689774.470714746,98.0
689774.470714746,98.0
690764.713714746,98.0
691754.026214746,97.0
691754.026214746,97.0
692743.851014746,96.0
692743.851014746,96.0
693734.319514746,97.0
694723.617214746,99.0
694723.617214746,99.0
695713.535614746,100.0
696704.278114746,101.0
696704.278114746,101.0
697693.478914746,101.0
698683.506814746,102.0
698683.506814746,102.0
699674.115314746,102.0
700663.777114746,102.0
701654.153414746,102.0
702643.583914746,103.0
703633.273414746,103.0
703633.273414746,103.0
704623.591214746,104.0
705613.858314746,102.0
705613.858314746,102.0
706604.250414746,101.0
706604.250414746,101.0
707593.894414746,102.0
707593.894414746,102.0
708583.601014746,103.0
709573.521614746,105.0
709573.521614746,105.0
711059.342314746,106.0
711554.732214746,107.0
712543.966714746,108.0
712543.966714746,108.0
713534.375814746,108.0
714523.165114746,107.0
715513.658014746,106.0
716503.872014746,105.0
718483.863914746,102.0
718483.863914746,102.0
718484.869214746,101.0
719473.640214746,100.0
721453.800114746,99.0
721453.800114746,99.0
721453.800114746,98.0
722939.759514746,97.0
723929.591314746,94.0
723929.591314746,94.0
724919.089914746,93.0
725909.299514746,94.0
725909.299514746,94.0
726899.597714746,95.0
727888.915414746,97.0
727888.915414746,97.0
728879.104914746,97.0
729868.744214746,99.0
729868.744214746,99.0
730858.750114746,99.0
731849.733614746,97.0
731849.733614746,97.0
732838.418014746,96.0
733828.336514746,95.0
734818.616214746,93.0
734818.616214746,93.0
735807.991414746,91.0
736799.206114746,89.0
736799.206114746,89.0
737788.821714746,88.0
738780.451014746,87.0
738780.451014746,87.0
739770.108014746,87.0
740757.672414746,89.0
740757.672414746,89.0
741748.587014746,92.0
741748.587014746,92.0
742738.948714746,95.0
742738.948714746,95.0
743728.753014746,95.0
744719.296614746,97.0
745708.878914746,100.0
745708.878914746,100.0
746698.908914746,100.0
747688.043914746,101.0
748678.557914746,103.0
748678.557914746,103.0
749669.234614746,104.0
749669.234614746,104.0
750658.971414746,104.0
752143.626314746,106.0
752143.626314746,106.0
752638.603014746,105.0
752638.603014746,105.0
753629.063814746,104.0
754618.782214746,104.0
754618.782214746,104.0
755608.999414746,103.0
755608.999414746,103.0
756599.155414746,102.0
757588.323714746,100.0
757588.323714746,100.0
758578.599814746,99.0
759568.733914746,98.0
759568.733914746,98.0
760558.887114746,97.0
761549.189414746,97.0
762539.176614746,95.0
762539.176614746,95.0
763528.632014746,94.0
764519.102714746,94.0
765509.002314746,93.0
767489.005014746,93.0
767489.005014746,93.0
767489.005014746,93.0
768480.115914746,94.0
768480.115914746,94.0
769468.932714746,98.0
769468.932714746,98.0
770459.295014746,100.0
771448.783914746,102.0
771448.783914746,102.0
772934.306414746,104.0
774419.082814746,105.0
774914.171814746,107.0
774914.171814746,107.0
775903.718214746,108.0
775903.718214746,108.0
776894.582914746,108.0
777885.037914746,108.0
777885.037914746,108.0
778873.826014746,106.0
778873.826014746,106.0
780854.320014746,104.0
781347.919114746,102.0
781347.919114746,102.0
783328.415414746,101.0
783328.415414746,101.0
783823.907914746,101.0
783823.907914746,100.0
783823.907914746,100.0
784812.763414746,99.0
784812.763414746,99.0
786299.078114746,99.0
786793.079414746,98.0
786793.079414746,98.0
787783.845714746,99.0
787783.845714746,99.0
788774.134314746,99.0
790258.952014746,99.0
790258.952014746,99.0
790754.492214746,99.0
792733.670814746,100.0
792734.670514746,100.0
793723.968814746,100.0
795208.113914746,100.0
795704.069614746,101.0
795704.069614746,101.0
796694.172914746,102.0
796694.172914746,102.0
797684.040514746,103.0
797684.040514746,103.0
798673.928714746,103.0
798673.928714746,103.0
799663.878814746,109.0
799663.878814746,109.0
800653.811314746,109.0
801643.637414746,109.0
803134.791014746,120.0
803134.791014746,120.0
803134.791014746,120.0
803623.377514746,122.0
804613.817714746,123.0
804613.817714746,123.0
805603.745114746,125.0
805603.745114746,125.0
806594.387314746,124.0
807583.071714746,124.0
809069.711814746,123.0
809069.711814746,123.0
810061.027714746,123.0
810061.027714746,123.0
810554.522814746,124.0
810554.522814746,124.0
811543.898414746,124.0
813028.659714746,125.0
813028.659714746,125.0
813523.779914746,123.0
813523.779914746,123.0
815008.310014746,123.0
815504.319214746,121.0
815504.319214746,121.0
816493.979114746,121.0
816493.979114746,121.0
817483.562114746,121.0
818474.349314746,122.0
818474.349314746,122.0
819958.775714746,123.0
819958.775714746,123.0
819958.775714746,123.0
820949.789714746,123.0
821444.080514746,124.0
821444.080514746,124.0
821444.080514746,124.0
822928.751814746,124.0
823918.632914746,124.0
824910.982714746,124.0
825897.980814746,124.0
825897.980814746,124.0
825897.980814746,124.0
826888.805614746,124.0
827878.422514746,124.0
828869.143214746,124.0
829857.697514746,124.0
829857.697514746,124.0
830848.809014746,124.0
831837.972714746,124.0
832828.960614746,124.0
832828.960614746,124.0
833819.824914746,124.0
834808.347814746,124.0
834808.347814746,124.0
835799.212014746,124.0
836789.555814746,124.0
836789.555814746,124.0
836789.555814746,124.0
837778.817914746,124.0
838768.364014746,124.0
838768.364014746,124.0
839758.834814746,125.0
839758.834814746,125.0
840749.222814746,126.0
840749.222814746,126.0
841738.188014746,126.0
842728.352214746,127.0
842728.352214746,127.0
843719.507414746,127.0
844708.739014746,129.0
844708.739014746,129.0
845698.198714746,131.0
846688.476114746,133.0
847679.068614746,136.0
847679.068614746,136.0
848668.185714746,138.0
848668.185714746,138.0
849658.443214746,138.0
850649.397414746,139.0
850649.397414746,139.0
851638.209514746,139.0
851638.209514746,139.0
852628.859914746,138.0
852628.859914746,138.0
852628.859914746,138.0
854112.570714746,138.0
854609.098114746,138.0
856094.266614746,137.0
858073.624114746,137.0
858073.624114746,137.0
858073.624114746,136.0
859062.932014746,136.0
859560.026514746,136.0
859560.026514746,136.0
860549.670614746,136.0
860549.670614746,136.0
863024.519314746,134.0
863024.519314746,134.0
863024.519314746,132.0
863024.519314746,132.0
865004.398314746,130.0
865004.398314746,130.0
865498.821614746,128.0
865498.821614746,128.0
865499.830514746,127.0
866489.455714746,126.0
866489.455714746,126.0
866489.455714746,126.0
867479.366714746,126.0
867479.366714746,126.0
868468.991414746,126.0
869953.917714746,127.0
869953.917714746,127.0
870448.917714746,127.0
871933.433614746,127.0
872924.464614746,127.0
873914.328214746,128.0
873914.328214746,128.0
874904.154514746,128.0
875893.852514746,128.0
875893.852514746,128.0
876883.543514746,128.0
876883.543514746,128.0
877873.856514746,125.0
877873.856514746,125.0
878863.582714746,122.0
878863.582714746,122.0
879853.709114746,119.0
879853.709114746,119.0
880844.374914746,117.0
881833.057914746,115.0
882824.092714746,111.0
882824.092714746,111.0
883813.093214746,110.0
883813.093214746,110.0
884804.359214746,111.0
884804.359214746,111.0
885794.387414746,111.0
885794.387414746,111.0
886784.294714746,112.0
887773.818114746,112.0
888763.595714746,112.0
889753.597314746,113.0
890742.931114746,113.0
891733.220914746,114.0
892723.254314746,114.0
893712.852114746,115.0
893712.852114746,115.0
894703.247414746,114.0
895693.338014746,113.0
896683.318814746,112.0
896683.318814746,112.0
898169.085314746,103.0
898169.085314746,103.0
898663.580314746,103.0
899653.055014746,100.0
899653.055014746,100.0
901139.326914746,99.0
901139.326914746,99.0
901632.858014746,99.0
902623.357514746,99.0
903613.095714746,99.0
903613.095714746,99.0
904603.835414746,99.0
905594.064114746,99.0
906582.928414746,102.0
906582.928414746,102.0
907573.430114746,103.0
908564.588814746,103.0
909553.355814746,103.0
910543.197914746,103.0
910543.197914746,103.0
911533.881414746,103.0
912523.142514746,101.0
912523.142514746,101.0
913514.024314746,101.0
914503.258814746,101.0
915493.984614746,99.0
916483.823314746,99.0
916483.823314746,99.0
917472.894614746,98.0
917472.894614746,98.0
918463.991214746,99.0
919453.771214746,100.0
920443.446014746,101.0
921928.308314746,101.0
922918.633814746,101.0
923908.355714746,101.0
925394.022214746,101.0
925888.066114746,100.0
926878.236614746,99.0
926878.236614746,99.0
927868.729414746,99.0
928858.156614746,97.0
928858.156614746,97.0
929848.591914746,95.0
929848.591914746,95.0
930838.785014746,95.0
931828.282614746,95.0
932818.927614746,95.0
932818.927614746,95.0
933808.915414746,93.0
934798.447014746,91.0
935788.693914746,87.0
935788.693914746,87.0
937273.048814746,85.0
937768.285814746,84.0
937768.285814746,84.0
938757.853414746,84.0
939748.945014746,85.0
939748.945014746,85.0
940737.924114746,85.0
941727.995414746,85.0
943212.906714746,85.0
943707.736914746,86.0
945688.181114746,87.0
945688.181114746,87.0
945689.177114746,88.0
946678.441814746,89.0
946678.441814746,89.0
947668.587614746,90.0
949153.313314746,90.0
949648.026214746,90.0
950638.793714746,85.0
951628.195114746,83.0
951628.195114746,83.0
952618.156114746,82.0
953608.814814746,81.0
954598.503714746,80.0
954598.503714746,80.0
955588.551914746,80.0
956578.369914746,80.0
957568.604614746,80.0
957568.604614746,80.0
958558.913614746,80.0
959548.686714746,80.0
959548.686714746,80.0
960537.986614746,81.0
961529.000114746,82.0
961529.000114746,82.0
962518.871814746,82.0
963508.106514746,84.0
963508.106514746,84.0
964498.770314746,85.0
965488.119614746,87.0
965488.119614746,87.0
966478.742414746,87.0
967467.987014746,88.0
967467.987014746,88.0
968458.868314746,88.0
969448.740214746,89.0
969448.740214746,89.0
971428.001614746,89.0
971923.031714746,90.0
972913.743014746,92.0
972913.743014746,92.0
973903.142814746,92.0
974893.148714746,94.0
974893.148714746,94.0
975883.283614746,94.0
976873.623514746,94.0
977863.620714746,93.0
977863.620714746,93.0
978853.762714746,92.0
979843.648014746,90.0
979843.648014746,90.0
980833.725114746,89.0
981823.708514746,88.0
981823.708514746,88.0
982813.023214746,88.0
983803.035714746,88.0
984793.322014746,88.0
984793.322014746,88.0
985783.131614746,87.0
986773.193614746,87.0
987763.567314746,85.0
987763.567314746,85.0
988752.942114746,84.0
989743.656014746,84.0
989743.656014746,84.0
991228.271914746,84.0
991722.889614746,85.0
991722.889614746,85.0
992712.959114746,86.0
993702.764314746,87.0
993702.764314746,87.0
994693.460514746,88.0
995683.664714746,87.0
995683.664714746,87.0
996673.634314746,87.0
997663.255014746,87.0
997663.255014746,87.0
998653.580414746,87.0
999643.765014746,88.0
1000633.19071475,88.0
1001623.22951475,89.0
1002613.09091475,91.0
1002613.09091475,91.0
1003602.76561475,92.0
1004593.08981475,92.0
1004593.08981475,92.0
1005582.84981475,91.0
1006573.14941475,88.0
1006573.14941475,88.0
1007564.22301475,88.0
1008553.60541475,88.0
1009543.27371475,87.0
1009543.27371475,87.0
1010533.66111475,86.0
1011523.28811475,86.0
1012513.11691475,85.0
1012513.11691475,85.0
1013503.18661475,85.0
1014493.99291475,85.0
1015483.79361475,85.0
1016473.03081475,84.0
1016473.03081475,84.0
1017462.87661475,83.0
1018452.78671475,83.0
1018452.78671475,83.0
